merchant_id,usuario,ciudad,tipo_negocio,cantidad_dinero_usd,latitud,longitud,meses_en_deuna,num_quejas,nivel_deuna,tiene_tarjeta,tipo_tarjeta,miembro_activo,edad,txn_count_last30,txn_count_last90,total_volume_last30,total_volume_last90,avg_ticket_last30,avg_ticket_last90,days_since_last_txn,active_days_last30,volume_trend,frequency_trend,consecutive_inactive_days,months_below_avg,peak_to_current_ratio,ief,segmento_riesgo,pct_jovenes_sector,edad_mediana_sector,densidad_poblacional,potencial_digital_sector,txn_vs_potencial_sector,cac,costo_mantenimiento_mensual,revenue_mensual,meses_recuperar_cac,ltv_estimado,roi_retencion,churned_next30
MER0081,Carlos Pérez,Quito,Salud / Farmacia,561.09,-0.245972,-78.567598,1,0,Bronce,1,Mastercard,1,35,10,31,512.8,1448.01,51.28,46.71,2,23,-5.95,-9.94,1,1,0.68,0.285,Bajo,0.649,23,Media,0.929,0.897,68.44,7.6,6.15,11.1,141.45,1.734,0
MER0082,Miguel Ramos,Guayaquil,Construcción / Ferretería,4174.89,-2.163962,-79.930502,7,1,Silver,0,Ninguna,1,29,21,100,4154.43,9714.0,197.83,97.14,16,15,-23.6,-2.65,10,2,0.38,0.4793,Bajo,0.402,25,Alta,0.782,0.767,92.74,16.42,49.85,1.9,847.45,8.607,0
MER0083,Alejandro Herrera,Quito,Tecnología,870.57,-0.196929,-78.545729,6,0,Bronce,1,Visa,0,26,6,37,928.62,3613.79,154.77,97.67,7,15,-6.47,-15.07,2,1,0.57,0.3268,Bajo,0.469,28,Media,0.713,0.701,58.73,17.7,11.14,5.3,200.52,2.51,0
MER0084,Ana Rivera,Tulcán,Tecnología,1045.83,0.838145,-77.728013,24,0,Bronce,1,Visa,1,23,11,23,587.29,3930.93,53.39,170.91,5,14,-29.99,-9.47,0,1,0.66,0.3435,Bajo,0.502,29,Alta,0.902,1.016,28.94,9.79,7.05,4.1,7.05,-0.771,0
MER0085,Carlos Alvarado,Manta,Transporte,836.44,-0.994007,-80.691161,6,0,Bronce,1,Diners Club,1,45,8,39,643.68,2767.83,80.46,70.97,1,16,-0.25,3.29,1,0,1.08,0.0627,Bajo,0.3,37,Baja,0.42,1.587,31.01,5.66,7.72,4.0,138.96,3.934,0
MER0086,Paola Díaz,Santo Domingo,Tecnología,740.19,-0.298019,-79.212664,2,0,Bronce,1,American Express,1,26,12,41,512.4,3653.51,42.7,89.11,2,26,-22.85,5.59,0,0,0.76,0.0982,Bajo,0.415,28,Media,0.648,1.543,43.12,1.25,6.15,7.0,135.3,3.051,0
MER0087,Isabel Molina,Guayaquil,Servicios Profesionales,833.84,-2.186592,-79.892816,5,2,Bronce,1,American Express,1,47,5,33,862.7,3502.29,172.54,106.13,0,18,-5.66,-33.79,0,3,0.83,0.3984,Bajo,0.425,29,Alta,0.81,0.514,101.63,0.92,10.35,9.8,196.65,1.908,0
MER0088,Jorge Díaz,Ambato,Salud / Farmacia,1372.92,-1.263179,-78.584345,24,1,Silver,1,Visa,1,44,42,101,1027.32,6449.86,24.46,63.86,3,25,-0.4,-6.17,1,0,1.02,0.0931,Bajo,0.346,33,Media,0.565,2.124,128.0,15.46,12.33,10.4,12.33,-0.266,0
MER0089,Ana Mora,Esmeraldas,Retail / Tienda,630.08,0.975378,-79.69592,7,1,Silver,0,Ninguna,1,45,23,97,497.26,1569.46,21.62,16.18,1,17,-24.75,8.32,1,5,0.75,0.4724,Bajo,0.543,41,Baja,0.712,0.923,104.92,21.17,5.97,17.6,101.49,0.362,0
MER0090,Fernando Martínez,Cuenca,Retail / Tienda,1015.34,-2.865633,-79.01277,6,0,Bronce,1,Diners Club,1,35,9,32,1286.73,2603.2,142.97,81.35,2,22,-6.8,2.71,1,1,1.16,0.1779,Bajo,0.424,25,Alta,0.809,0.927,58.52,1.35,15.44,3.8,277.92,4.68,0
MER0091,Beatriz Aguirre,Guayaquil,Belleza / Estética,647.68,-2.230177,-79.919106,31,0,Bronce,1,Visa,1,52,8,28,702.8,1610.56,87.85,57.52,0,22,-3.97,-1.21,0,0,0.9,0.0909,Bajo,0.48,21,Baja,0.636,1.048,89.85,0.67,8.43,10.7,8.43,0.071,0
MER0092,Andrea Rivera,Machala,Retail / Tienda,573.56,-3.280951,-79.914976,6,2,Bronce,1,Visa,0,41,7,34,166.6,1465.74,23.8,43.11,10,13,-14.04,-29.83,5,2,0.67,0.3827,Bajo,0.433,25,Alta,0.82,0.711,14.93,4.24,2.0,7.5,36.0,1.559,0
MER0093,Ricardo Pérez,Guayaquil,Servicios Profesionales,4862.2,-2.222147,-79.868962,24,0,Silver,1,Mastercard,1,43,39,107,4701.45,13987.04,120.55,130.72,4,20,-29.18,6.98,5,0,0.69,0.2291,Bajo,0.308,37,Alta,0.67,1.663,133.54,24.51,56.42,2.4,56.42,-0.128,0
MER0094,Luis González,Ambato,Salud / Farmacia,997.96,-1.230847,-78.609164,7,0,Bronce,0,Ninguna,1,54,6,36,1091.46,2965.68,181.91,82.38,2,16,-16.82,-16.14,0,2,0.67,0.3337,Bajo,0.398,37,Media,0.628,0.796,21.81,8.0,13.1,1.7,222.7,9.11,0
MER0095,Daniela Ramírez,Quito,Supermercado / Abarrotes,1047.01,-0.219409,-78.540204,2,1,Bronce,1,Mastercard,0,36,3,23,1110.51,3686.9,370.17,160.3,13,11,-0.8,-43.19,6,2,0.72,0.3467,Medio,0.304,39,Baja,0.425,0.588,49.03,11.04,13.33,3.7,293.26,5.306,1
MER0096,Sandra López,Quito,Supermercado / Abarrotes,5485.94,-0.224613,-78.536302,13,0,Silver,1,Visa,1,65,36,100,6693.12,14567.0,185.92,145.67,4,19,-13.75,3.92,6,0,0.82,0.1634,Bajo,0.334,21,Media,0.551,1.867,109.16,22.08,80.32,1.4,883.52,7.487,0
MER0097,Carmen Ramos,Quito,Supermercado / Abarrotes,594.5,-0.183152,-78.563496,10,1,Bronce,1,Visa,1,63,11,35,315.04,2202.55,28.64,62.93,3,15,-26.21,-23.17,3,2,0.97,0.3016,Bajo,0.282,28,Alta,0.638,1.437,40.03,1.75,3.78,10.6,52.92,1.191,0
MER0098,Ramón Paredes,Loja,Educación,573.11,-3.943325,-79.209026,6,0,Bronce,1,Diners Club,1,38,10,27,349.6,1525.5,34.96,56.5,16,11,15.73,-0.37,10,0,1.0,0.0008,Bajo,0.5,33,Alta,0.9,0.926,113.14,5.98,4.2,26.9,75.6,0.51,1
MER0099,Diego Herrera,Riobamba,Educación,539.67,-1.635153,-78.676893,1,3,Bronce,1,Mastercard,1,43,6,28,529.68,1310.96,88.28,46.82,13,20,-20.77,-19.76,11,1,0.46,0.4418,Bajo,0.574,32,Media,0.839,0.596,26.58,0.28,6.36,4.2,146.28,5.472,1
MER0100,Sandra Vargas,Loja,Tecnología,137.42,-4.035089,-79.210017,2,0,Bronce,1,Visa,1,39,5,30,153.1,1026.3,30.62,34.21,19,6,13.49,-8.65,15,0,0.67,0.192,Bajo,0.216,32,Alta,0.559,0.745,74.33,2.53,1.84,40.4,40.48,0.442,1
MER0101,Pedro Mendoza,Quito,Construcción / Ferretería,5978.23,-0.279081,-78.507257,9,0,Silver,1,Visa,1,26,34,102,6323.32,19201.5,185.98,188.25,3,19,8.5,-8.41,3,2,0.82,0.204,Bajo,0.21,35,Alta,0.552,1.76,103.99,17.23,75.88,1.4,1138.2,10.448,0
MER0102,Fernando González,Ambato,Retail / Tienda,960.88,-1.215839,-78.586283,28,0,Bronce,1,Visa,1,53,14,28,798.0,2225.16,57.0,79.47,4,22,17.14,-20.79,2,0,1.31,0.1693,Bajo,0.5,28,Media,0.75,1.556,71.38,2.61,9.58,7.5,9.58,0.025,0
MER0103,Paola Sánchez,Cuenca,Restaurante / Comida,1581.28,-2.870476,-78.982397,2,0,Bronce,1,Mastercard,1,35,7,36,1549.38,5160.96,221.34,143.36,6,13,-49.16,-7.31,7,0,0.96,0.1436,Bajo,0.305,44,Media,0.516,1.13,84.94,4.37,18.59,4.6,408.98,4.661,0
MER0104,Marcos Herrera,Quito,Belleza / Estética,1141.88,-0.262317,-78.522492,3,0,Bronce,1,Diners Club,1,40,11,40,1215.83,3243.6,110.53,81.09,1,13,-13.18,2.27,1,2,0.57,0.3364,Bajo,0.436,33,Alta,0.823,1.114,65.79,11.67,14.59,4.5,306.39,4.125,0
MER0105,Diego Torres,Machala,Educación,2349.94,-3.211536,-79.966044,18,0,Silver,1,Mastercard,1,41,25,96,2732.0,7259.52,109.28,75.62,2,24,-7.49,-9.04,1,1,0.92,0.1609,Bajo,0.269,29,Baja,0.383,1.865,141.52,22.04,32.78,4.3,196.68,0.923,0
MER0106,Luis Castro,Quito,Educación,1116.76,-0.210468,-78.479798,16,0,Bronce,1,Mastercard,1,43,15,50,1477.65,4125.5,98.51,82.51,5,29,9.41,5.19,3,0,0.86,0.1715,Bajo,0.268,29,Baja,0.382,3.272,4.66,9.06,17.73,0.3,141.84,24.605,0
MER0107,Andrés Rivera,Machala,Construcción / Ferretería,3287.6,-3.256989,-79.944969,24,1,Silver,1,Diners Club,1,50,34,102,3073.26,12036.0,90.39,118.0,1,16,15.2,-18.04,0,2,0.84,0.219,Bajo,0.255,38,Media,0.456,2.13,115.26,14.31,36.88,3.1,36.88,-0.052,0
MER0108,Marcos Mendoza,Latacunga,Supermercado / Abarrotes,4195.62,-0.955403,-78.657864,15,1,Silver,1,Visa,1,38,27,94,3105.54,12859.2,115.02,136.8,4,25,-30.61,-13.19,0,3,0.88,0.37,Bajo,0.383,25,Alta,0.76,1.015,162.87,12.63,37.27,4.4,335.43,1.827,0
MER0109,Andrea García,Machala,Belleza / Estética,654.79,-3.29704,-80.001841,22,0,Bronce,1,Mastercard,0,36,11,30,985.71,1649.1,89.61,54.97,5,13,1.63,-33.35,5,0,0.83,0.1736,Bajo,0.274,34,Alta,0.629,1.457,28.48,3.54,11.83,2.4,23.66,0.458,0
MER0110,Gabriela Sánchez,Quito,Servicios Profesionales,3860.08,-0.188557,-78.555287,24,0,Silver,1,American Express,0,41,36,94,2860.2,8571.86,79.45,91.19,3,13,-17.92,-19.73,4,1,0.63,0.2628,Bajo,0.367,34,Alta,0.74,1.39,108.07,14.08,34.32,3.1,34.32,-0.073,1
MER0111,Diego Ramírez,Esmeraldas,Restaurante / Comida,619.04,0.92332,-79.627248,5,3,Bronce,1,Visa,0,51,6,28,722.46,1314.88,120.41,46.96,7,10,-26.7,-5.09,6,0,0.87,0.1535,Medio,0.46,29,Media,0.702,0.712,40.46,4.98,8.67,4.7,164.73,3.702,0
MER0112,Isabel Flores,Quito,Transporte,902.25,-0.264784,-78.544502,1,0,Bronce,1,Mastercard,1,24,9,42,1073.25,2911.02,119.25,69.31,5,12,-5.88,-24.9,5,1,0.62,0.3786,Bajo,0.341,38,Media,0.559,1.342,49.79,10.86,12.88,3.9,296.24,5.295,0
MER0113,Andrés Herrera,Manta,Educación,3317.92,-0.93719,-80.674396,7,0,Silver,1,Mastercard,1,32,30,96,2875.8,7075.2,95.86,73.7,6,17,-10.5,-7.27,3,0,0.98,0.1517,Bajo,0.426,34,Media,0.661,1.297,98.38,24.44,34.51,2.9,586.67,5.218,0
MER0114,Lucia Vargas,Latacunga,Belleza / Estética,921.33,-0.923044,-78.631036,14,0,Bronce,0,Ninguna,1,45,8,26,971.68,3719.82,121.46,143.07,14,10,-21.83,-20.76,11,2,0.47,0.4702,Medio,0.415,32,Media,0.648,1.029,47.31,8.62,11.66,4.1,116.6,1.918,1
MER0115,Silvia Vargas,Ambato,Retail / Tienda,5796.86,-1.279898,-78.600031,9,0,Silver,1,Mastercard,0,51,20,81,5487.0,14045.4,274.35,173.4,16,16,-20.48,10.4,7,2,0.69,0.2604,Medio,0.4,39,Alta,0.78,0.733,113.62,17.41,65.84,1.7,987.6,8.232,1
MER0116,Carmen Chávez,Guayaquil,Transporte,889.77,-2.188439,-79.879109,5,0,Bronce,1,Visa,1,37,9,32,1056.6,4080.0,117.4,127.5,1,14,-3.49,21.52,0,0,0.74,0.1361,Bajo,0.404,28,Baja,0.545,1.376,14.41,9.03,12.68,1.1,240.92,14.839,0
MER0117,Juan García,Ambato,Educación,16033.53,-1.222465,-78.626058,32,0,Gold,1,Visa,0,41,59,238,17363.7,50782.06,294.3,213.37,0,15,-30.91,-14.32,0,0,0.76,0.2171,Bajo,0.527,39,Baja,0.692,1.066,343.27,55.4,208.36,1.6,208.36,0.123,0
MER0118,Pedro Vargas,Santo Domingo,Servicios Profesionales,978.77,-0.265403,-79.138943,2,3,Bronce,0,Ninguna,1,29,8,25,1194.96,3379.5,149.37,135.18,19,12,-5.52,-20.92,8,2,0.5,0.4559,Medio,0.356,20,Alta,0.727,0.917,10.25,0.41,14.34,0.7,315.48,30.659,1
MER0119,Eduardo Chávez,Quito,Belleza / Estética,1966.27,-0.221169,-78.485866,15,0,Silver,1,Visa,1,41,29,110,2703.96,6737.5,93.24,61.25,3,18,-4.0,-16.78,3,2,0.84,0.2951,Bajo,0.428,38,Alta,0.814,1.018,117.06,18.51,32.45,3.6,292.05,2.021,0
MER0120,Carlos Ramírez,Guayaquil,Restaurante / Comida,374.66,-2.168195,-79.889037,3,0,Bronce,1,American Express,0,35,7,23,360.99,614.33,51.57,26.71,14,13,-13.12,-13.51,14,2,0.68,0.3288,Bajo,0.359,24,Media,0.581,1.004,19.29,2.37,4.33,4.5,90.93,4.345,1
MER0121,Gloria Mora,Quito,Retail / Tienda,4102.09,-0.249178,-78.477644,11,3,Silver,1,Diners Club,1,36,26,111,4115.02,16719.93,158.27,150.63,2,24,26.58,-23.15,2,2,0.94,0.2211,Bajo,0.43,26,Media,0.666,1.115,62.69,27.27,49.38,1.3,641.94,8.935,0
MER0122,Valeria Flores,Ambato,Tecnología,129.43,-1.264893,-78.585702,3,0,Bronce,1,Visa,1,37,11,40,55.0,200.0,5.0,5.0,6,28,-8.78,-35.45,3,0,0.53,0.2903,Bajo,0.178,31,Alta,0.514,1.783,5.37,2.62,0.66,8.1,13.86,1.117,0
MER0123,Pedro López,Ambato,Transporte,1111.39,-1.200766,-78.64254,13,1,Bronce,1,Visa,1,49,6,28,1059.78,3790.36,176.63,135.37,0,15,21.61,-14.86,0,1,0.6,0.2332,Bajo,0.22,25,Media,0.414,1.208,18.22,10.47,12.72,1.4,139.92,5.956,0
MER0124,Valeria López,Riobamba,Educación,1134.94,-1.677532,-78.635877,5,0,Bronce,1,Visa,1,41,13,28,1358.76,2394.56,104.52,85.52,6,17,-22.99,-11.21,3,1,0.73,0.2177,Bajo,0.32,33,Media,0.534,2.029,62.74,11.4,16.31,3.8,309.89,4.394,0
MER0125,Lucia Castro,Quito,Restaurante / Comida,4875.05,-0.215109,-78.490868,8,0,Silver,1,Mastercard,1,56,22,114,4079.46,14805.18,185.43,129.87,3,12,7.54,-5.35,1,0,0.88,0.1047,Bajo,0.318,32,Baja,0.442,1.422,137.56,16.88,48.95,2.8,783.2,5.325,0
MER0126,Cristian Ramos,Manta,Supermercado / Abarrotes,1145.62,-0.99019,-80.694989,5,3,Bronce,1,Visa,1,41,12,28,1056.12,4471.88,88.01,159.71,5,14,-13.16,-6.84,2,2,0.92,0.2098,Bajo,0.281,37,Alta,0.637,1.57,55.51,3.78,12.67,4.4,240.73,4.132,0
MER0127,Gloria Castro,Quito,Servicios Profesionales,1109.54,-0.219732,-78.48733,8,0,Bronce,1,Diners Club,1,36,8,35,856.96,3665.2,107.12,104.72,1,13,11.46,-8.13,1,0,0.71,0.2332,Bajo,0.409,38,Alta,0.791,0.843,6.26,13.94,10.28,0.6,164.48,19.594,0
MER0128,Patricia Ramos,Manta,Retail / Tienda,433.15,-0.950177,-80.738312,6,2,Bronce,1,Mastercard,0,56,8,33,210.0,1995.18,26.25,60.46,19,9,-29.6,-26.74,11,1,0.62,0.4351,Medio,0.42,26,Alta,0.804,0.829,59.16,3.59,2.52,23.5,45.36,0.585,0
MER0129,Patricia Reyes,Ambato,Tecnología,417.86,-1.223617,-78.635754,57,0,Bronce,1,Visa,1,20,16,35,539.2,422.8,33.7,12.08,1,17,10.55,11.65,0,0,0.85,0.0394,Bajo,0.434,29,Media,0.671,1.987,77.23,17.86,6.47,11.9,6.47,-0.61,0
MER0130,Sandra Romero,Machala,Servicios Profesionales,1148.96,-3.245227,-79.97879,1,1,Bronce,0,Ninguna,0,42,8,21,857.6,3195.78,107.2,152.18,49,11,-10.64,-45.45,23,1,0.4,0.4876,Alto - Inactivo,0.465,24,Baja,0.618,1.079,45.18,12.29,10.29,4.4,236.67,4.422,1
MER0131,José Alvarado,Portoviejo,Retail / Tienda,704.26,-1.091025,-80.406356,4,0,Bronce,1,Visa,0,32,5,23,886.3,2110.02,177.26,91.74,5,15,-3.47,-22.56,2,1,0.82,0.2567,Bajo,0.396,40,Media,0.625,0.667,35.55,6.92,10.64,3.3,212.8,5.402,0
MER0132,Alejandro Medina,Ambato,Salud / Farmacia,519.77,-1.236098,-78.624962,2,0,Bronce,1,Diners Club,1,47,8,30,517.12,1495.8,64.64,49.86,5,15,-5.1,-20.15,2,2,0.82,0.2956,Bajo,0.312,18,Alta,0.674,0.989,1.06,14.57,6.21,0.2,136.62,87.651,0
MER0133,Paola Ortiz,Tulcán,Transporte,3680.06,0.809218,-77.719211,22,0,Silver,1,Mastercard,1,46,45,129,3473.55,12854.85,77.19,99.65,0,20,32.32,-10.93,0,0,1.32,0.0497,Bajo,0.449,36,Media,0.689,1.866,115.27,22.79,41.68,2.8,83.36,0.13,0
MER0134,Roberto Medina,Quito,Retail / Tienda,1063.29,-0.181042,-78.507659,4,0,Bronce,1,American Express,1,20,13,38,1003.21,2751.96,77.17,72.42,1,22,-18.03,-15.86,0,0,0.67,0.2028,Bajo,0.475,35,Alta,0.87,1.245,58.0,5.46,12.04,4.8,240.8,3.869,1
MER0135,Jorge Muñoz,Ambato,Educación,1476.71,-1.294614,-78.604445,20,0,Silver,1,American Express,1,28,39,125,1446.51,2908.75,37.09,23.27,5,24,1.83,-4.66,2,1,0.7,0.2766,Bajo,0.391,19,Media,0.619,1.8,183.37,21.05,17.36,10.6,69.44,0.034,0
MER0136,Verónica González,Cuenca,Transporte,807.07,-2.873585,-79.007371,2,1,Bronce,1,Diners Club,1,33,10,33,1027.9,2251.92,102.79,68.24,5,10,-5.31,-16.76,2,1,0.65,0.3332,Bajo,0.458,26,Baja,0.61,1.366,15.17,9.25,12.33,1.2,271.26,16.052,0
MER0137,Cristian Benítez,Guayaquil,Tecnología,3871.65,-2.230114,-79.866165,9,0,Silver,0,Ninguna,0,33,31,90,4356.74,12117.6,140.54,134.64,2,14,-10.95,-31.47,2,0,0.79,0.2055,Bajo,0.328,34,Media,0.544,1.628,61.52,16.25,52.28,1.2,784.2,11.955,0
MER0138,Marcos Reyes,Babahoyo,Retail / Tienda,781.78,-1.813565,-79.558177,3,0,Bronce,0,Ninguna,1,20,7,36,650.23,3178.8,92.89,88.3,18,9,-30.86,-16.07,17,2,0.63,0.4057,Bajo,0.439,35,Media,0.677,0.862,20.69,5.68,7.8,2.7,163.8,7.093,1
MER0139,Rosa Vargas,Guayaquil,Servicios Profesionales,824.22,-2.208603,-79.860569,1,1,Bronce,1,American Express,0,29,10,21,718.3,2188.2,71.83,104.2,5,11,-7.35,-20.13,4,0,0.56,0.2944,Bajo,0.328,32,Media,0.544,1.532,82.71,1.78,8.62,9.6,198.26,2.332,1
MER0140,Beatriz Vargas,Quito,Retail / Tienda,581.96,-0.247618,-78.51495,3,0,Bronce,0,Ninguna,0,40,6,15,531.0,1895.85,88.5,126.39,18,9,-46.31,-26.67,10,3,0.31,0.6011,Alto - Declive Financiero,0.29,35,Alta,0.648,0.772,53.04,3.88,6.37,8.3,133.77,2.303,1
MER0141,José Chávez,Quito,Educación,3067.01,-0.180907,-78.496232,33,2,Gold,1,Visa,1,51,59,251,3498.7,3488.9,59.3,13.9,5,23,0.42,-19.91,1,0,0.89,0.2486,Bajo,0.469,29,Alta,0.863,0.855,366.3,54.08,41.98,8.7,41.98,-0.328,0
MER0142,Fernando Chávez,Latacunga,Supermercado / Abarrotes,826.51,-0.896146,-78.615112,55,0,Bronce,1,Mastercard,0,39,13,26,794.43,2640.3,61.11,101.55,6,23,-8.34,-15.15,5,1,0.86,0.1408,Bajo,0.419,18,Media,0.653,1.659,17.21,3.2,9.53,1.8,9.53,-0.004,0
MER0143,Ricardo Ramírez,Esmeraldas,Tecnología,3597.12,0.981553,-79.645881,13,0,Silver,1,Visa,1,35,31,106,3948.47,12504.82,127.37,117.97,1,15,-18.1,-16.48,1,1,0.78,0.2672,Bajo,0.347,41,Alta,0.716,1.237,142.01,17.22,47.38,3.0,521.18,3.306,0
MER0144,Ramón Jiménez,Cuenca,Transporte,1268.45,-2.858023,-78.959058,10,1,Silver,0,Ninguna,1,38,25,94,1275.5,1432.56,51.02,15.24,5,18,-3.66,-6.34,4,1,0.88,0.278,Bajo,0.43,21,Alta,0.816,0.875,165.24,17.4,15.31,10.8,214.34,0.981,0
MER0145,Juan Chávez,Machala,Retail / Tienda,3469.15,-3.209036,-79.977611,8,0,Silver,1,Diners Club,0,20,28,76,2841.16,9943.84,101.47,130.84,1,16,4.6,-8.0,0,2,0.84,0.2444,Bajo,0.217,35,Media,0.41,1.951,73.34,27.72,34.09,2.2,545.44,6.303,0
MER0146,Andrea Mora,Cuenca,Salud / Farmacia,1106.01,-2.89483,-79.044426,1,1,Bronce,1,Visa,1,38,9,30,1085.31,3110.4,120.59,103.68,8,11,-19.12,-25.55,9,0,0.49,0.3445,Bajo,0.614,29,Alta,1.0,0.75,43.8,0.98,13.02,3.4,299.46,6.77,0
MER0147,Valeria Chávez,Babahoyo,Restaurante / Comida,1295.79,-1.812939,-79.541563,4,0,Bronce,1,American Express,1,45,3,41,1332.42,3610.87,444.14,88.07,5,23,-6.85,-26.79,4,0,0.85,0.1801,Bajo,0.434,29,Baja,0.581,0.43,76.74,12.54,15.99,4.8,319.8,3.677,0
MER0148,Mónica Guerrero,Santo Domingo,Restaurante / Comida,965.79,-0.30329,-79.214359,4,0,Bronce,0,Ninguna,1,39,7,27,952.91,2906.01,136.13,107.63,16,17,-32.19,-21.79,8,0,0.77,0.2593,Bajo,0.484,20,Baja,0.641,0.91,52.63,4.89,11.43,4.6,228.6,4.065,0
MER0149,Gabriela Benítez,Guayaquil,Transporte,610.79,-2.19913,-79.931285,8,1,Bronce,1,Diners Club,1,43,12,40,488.4,1156.8,40.7,28.92,2,18,-0.11,-11.22,1,1,0.69,0.294,Bajo,0.476,27,Alta,0.871,1.148,95.01,9.54,5.86,16.2,93.76,0.686,0
MER0150,Sebastián Guerrero,Loja,Tecnología,703.9,-4.0093,-79.163513,12,1,Bronce,1,Mastercard,1,58,11,30,838.53,1076.4,76.23,35.88,3,15,-7.35,-4.99,2,0,0.96,0.0887,Bajo,0.416,37,Alta,0.799,1.147,83.72,20.94,10.06,8.3,120.72,0.692,0
MER0151,Andrés Torres,Loja,Salud / Farmacia,450.21,-4.019781,-79.16776,1,0,Bronce,1,Mastercard,0,49,11,27,212.74,1763.37,19.34,65.31,17,17,-36.62,-20.73,7,1,0.49,0.3985,Medio,0.503,30,Alta,0.904,1.014,25.31,0.45,2.55,9.9,58.65,2.264,0
MER0152,Sebastián Alvarado,Esmeraldas,Servicios Profesionales,3745.24,0.94366,-79.687502,11,3,Silver,1,Visa,1,35,38,102,2365.5,12330.78,62.25,120.89,0,25,-17.14,-10.84,0,0,1.04,0.0968,Bajo,0.345,36,Alta,0.714,1.521,130.1,24.57,28.39,4.6,369.07,2.27,0
MER0153,Carolina Mendoza,Quito,Tecnología,1335.96,-0.236517,-78.545574,60,0,Bronce,1,Mastercard,1,34,16,43,1456.16,3543.63,91.01,82.41,2,16,5.46,-14.51,1,0,0.82,0.1598,Bajo,0.23,35,Media,0.426,3.13,69.13,1.79,17.47,4.0,17.47,0.175,0
MER0154,Isabel García,Manta,Transporte,3280.15,-1.012493,-80.757618,22,3,Silver,1,Visa,0,26,35,91,3741.85,7886.97,106.91,86.67,11,21,-7.2,-17.07,7,0,0.6,0.2147,Bajo,0.31,32,Alta,0.672,1.488,152.76,12.62,44.9,3.4,89.8,0.34,0
MER0155,Andrés Herrera,Guayaquil,Tecnología,899.68,-2.155241,-79.872811,6,0,Bronce,1,American Express,1,20,15,30,1244.7,2240.4,82.98,74.68,5,15,7.54,3.31,3,0,0.89,0.1328,Bajo,0.371,30,Baja,0.505,2.475,27.19,4.14,14.94,1.8,268.92,9.434,0
MER0156,Beatriz Guerrero,Quito,Construcción / Ferretería,33.39,-0.259543,-78.570522,14,1,Bronce,1,Visa,0,20,8,41,84.56,205.0,10.57,5.0,4,17,-36.77,-0.64,1,0,0.72,0.2469,Bajo,0.379,41,Alta,0.755,0.883,53.81,9.25,1.01,53.3,10.1,-0.328,0
MER0157,Eduardo Suárez,Loja,Salud / Farmacia,923.35,-4.038404,-79.197568,3,0,Bronce,1,Mastercard,1,32,13,34,369.33,3591.42,28.41,105.63,3,20,-46.92,-9.59,4,1,0.56,0.3385,Bajo,0.302,32,Media,0.512,2.116,66.86,6.74,4.43,15.1,93.03,1.089,1
MER0158,Ricardo Aguirre,Ambato,Servicios Profesionales,2455.68,-1.29522,-78.648023,24,0,Silver,1,Visa,1,44,30,98,3126.9,7392.14,104.23,75.43,1,13,4.09,18.65,3,0,0.83,0.0686,Bajo,0.445,22,Media,0.684,1.253,156.72,19.01,37.52,4.2,37.52,-0.124,0
MER0159,Carmen Díaz,Guayaquil,Belleza / Estética,4408.52,-2.201337,-79.882431,7,0,Silver,1,American Express,1,49,28,99,4388.44,13641.21,156.73,137.79,1,26,-14.58,3.76,0,1,0.92,0.1215,Bajo,0.379,26,Media,0.605,1.322,61.28,20.03,52.66,1.2,895.22,13.628,0
MER0160,Carolina Reyes,Quito,Restaurante / Comida,5160.6,-0.222102,-78.51056,11,0,Silver,1,Mastercard,1,29,25,83,4783.75,16116.94,191.35,194.18,2,18,-32.83,-1.54,0,0,0.88,0.1489,Bajo,0.422,33,Media,0.656,1.089,122.3,13.08,57.41,2.1,746.33,5.782,0
MER0161,Sandra Mendoza,Santo Domingo,Salud / Farmacia,1365.28,-0.223763,-79.215317,33,0,Bronce,1,Diners Club,1,44,8,39,1313.12,5434.26,164.14,139.34,6,21,-6.92,-0.56,5,1,0.83,0.1901,Bajo,0.434,18,Alta,0.821,0.812,85.78,16.0,15.76,5.4,15.76,-0.376,0
MER0162,Jorge Flores,Guayaquil,Retail / Tienda,765.91,-2.183278,-79.866269,17,0,Bronce,0,Ninguna,1,43,12,36,1365.24,2331.0,113.77,64.75,3,17,-3.8,-14.85,1,3,0.82,0.31,Bajo,0.324,23,Alta,0.689,1.451,38.67,15.12,16.38,2.4,114.66,1.792,0
MER0163,Juan Castro,Quito,Construcción / Ferretería,2033.98,-0.252779,-78.523389,11,2,Silver,0,Ninguna,0,41,18,75,1898.46,5215.5,105.47,69.54,13,11,-23.24,-7.66,7,2,0.66,0.3733,Medio,0.412,34,Alta,0.794,0.648,112.15,16.86,22.78,4.9,296.14,2.19,0
MER0164,Carolina González,Quito,Construcción / Ferretería,656.65,-0.207463,-78.529852,4,1,Bronce,1,Visa,1,38,10,33,627.7,1998.48,62.77,60.56,3,25,-4.72,-10.93,2,0,0.67,0.2446,Bajo,0.203,34,Baja,0.304,2.741,59.71,11.77,7.53,7.9,150.6,1.931,0
MER0165,Sebastián Jiménez,Quito,Tecnología,405.41,-0.268887,-78.525022,6,0,Bronce,1,Visa,0,37,6,33,507.78,187.77,84.63,5.69,15,8,25.66,-6.36,8,1,0.58,0.2984,Bajo,0.385,31,Media,0.612,0.817,103.27,6.35,6.09,17.0,109.62,0.877,0
